Tid,Inflow mobility
3,4.605121928715804
6,2.7370334686081383
7,4.996926756060872
8,10.65601262456023
16,9.734424068948876
17,7.598368537130574
18,6.337105693436996
19,6.682613820439824
20,6.143009641417208
30,6.367507097147604
31,8.072761875228988
32,9.19868432565768
186,3.3765491600090067
187,3.30997328691656
188,2.2723404424623084
189,1.5149764129365146
190,1.93718682101546
191,4.161438700058078
192,7.622647075395166
193,10.136059712553507
194,11.44017291419787
195,11.018374395427392
196,12.164353598474364
198,10.730601987500751
199,9.48219203213578
200,7.720542278560331
201,5.984919481627872
202,5.085024770733645
203,5.387937877971876
204,5.323306852114541
205,4.4423755221930765
214,7.153471571754753
215,10.899004483636196
216,11.32671239330161
217,7.10346178755086
218,4.524515935491571
370,2.092312302655811
371,1.780206108525562
372,1.2102333744801392
373,0.0
374,0.0
375,2.151859156297324
376,3.8926606026745936
377,4.43099371590689
378,6.136231234507546
379,4.343987635770161
380,7.465732219330242
381,7.580625255484576
382,6.857965789058227
383,6.260599405327468
384,5.817802566326795
385,4.7332271018958885
386,3.606891614224464
387,1.6980033594311503
388,2.92610074429327
389,3.9599036345607375
390,4.006955942618695
391,4.986064878353953
398,6.2754520002908745
399,12.463784408826609
400,13.174623108622493
401,10.03349910986701
402,4.542847026204895
552,2.4224596667963154
553,0.9520436403622966
554,1.3221311155455415
555,0.8318126191009091
556,0.5082960466509161
557,0.0
558,0.0
559,0.9195812378160166
560,1.5519549585855583
561,1.9245287005235627
562,0.3449184360302021
563,2.21499609413636
564,3.538429898290294
565,3.68339912090853
566,3.471180425045888
567,1.5637574535359513
568,4.292994239386172
569,3.5990639615420905
570,1.3330332784603276
571,0.0
572,0.0
573,2.5743129314914266
574,5.242477219702246
575,7.042752523478755
576,6.295648528392351
582,9.13587317625244
583,12.283062831948468
584,12.164215564840877
585,9.028183011227268
586,3.788160826373672
587,1.7382537509114988
596,0.0
597,0.0
736,3.518724447402382
737,2.463060535044785
738,1.182838258888677
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.5659130458695664
745,0.0
746,0.0
747,1.1622496669822149
748,1.4015875492607253
749,1.4180134097153256
750,1.5788715864184235
751,1.6962427572905636
752,3.6902875870442826
753,3.158451495445759
754,1.714949733364707
755,0.0
756,0.0
757,1.121509687744363
758,5.309411166198372
759,7.737349820757282
760,7.792565245587706
761,5.988158683772111
762,2.7637388517632906
764,2.642363091708458
765,2.8690633111785675
766,9.207174708535364
767,10.58300928080996
768,6.9228194695617375
769,5.882045872684937
770,2.0050938967121588
771,0.2124592068943136
778,0.0799778440464903
779,0.0
780,0.0
781,1.972184171121904
782,2.9212023959838667
920,4.5857638127150215
921,2.921367033471041
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,1.7941385407923929
936,2.5887151414797707
937,2.1848530612572823
938,0.8209597365477977
939,0.2989773975053855
940,0.0
941,2.3104275197164057
942,4.81145210533623
943,7.151876319173478
944,7.606975705593791
945,6.3192164240546855
946,5.324883205441869
947,4.087792208885172
948,3.725135242174377
949,6.063906141117303
950,9.619266967699362
951,9.709289027183273
952,6.348312186258115
953,2.541468517450824
954,0.9258643103452774
955,2.1825512594939576
956,0.607430243736172
961,0.0
962,0.0
963,0.0
964,1.5822044746962909
965,3.64486871315484
966,5.487598141454095
967,4.688774188415105
1104,4.2852397755954446
1105,2.637836884132549
1106,0.0
1107,0.0
1108,0.0
1109,0.8011374701282605
1110,1.1656747530670637
1111,1.211307787946514
1112,0.5786375212169805
1113,0.4466033613296375
1114,0.7667342772811798
1115,2.2693665605486752
1116,0.9641070539092694
1117,1.4432749884563945
1118,0.1646442811867359
1119,1.427525076364726
1120,1.392392772518625
1121,1.1600505691649123
1122,0.901478853527816
1123,0.2059370619272153
1124,0.6535036627482723
1125,2.9028637483189774
1126,5.346958292553094
1127,7.62784783927939
1128,5.999100365604993
1129,6.859616963760899
1130,5.389957641920009
