Tid,Inflow mobility
270,0.0
271,3.5295884826777995
272,3.478523177556366
273,2.4367681918765847
274,1.8849301709266384
275,1.8774092679400425
276,1.8129391717053955
277,1.1995361661357509
278,0.0
279,0.0
829,1.035483763883829
830,1.201747880893705
831,0.0
832,0.2472506956104298
833,0.3790915739228142
839,0.0
840,1.847311036299046
841,2.708924064518824
842,2.466182730202421
843,1.5688418954091543
844,1.1131538131026109
845,1.1619514138738405
846,1.2833912088877029
847,1.118940667966707
848,0.8771650748277255
849,0.0
850,0.5016384940563441
851,0.3932518494480072
1397,1.3725464055825192
1398,3.080532524962081
1399,5.094116075559862
1400,5.730352746637481
1401,3.8402686717354224
1402,2.2436872480602776
1403,0.6872534457918192
1404,0.1898242546715535
1405,0.103856700678102
1406,0.0
1407,0.0
1408,1.6039974664939838
1409,2.0876258672406776
1410,1.9548432177601016
1411,1.889332252540341
1412,1.4573058828516614
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.913189527807306
1418,0.7032030049876501
1419,1.817519708041103
1420,2.2887647208864905
1421,1.7972571295631314
1422,1.0211574146541955
1423,0.1705949352964093
1966,0.2223648235157284
1967,2.7115527008363345
1968,5.401276710923696
1969,6.759507441014687
1970,6.226522294710811
1971,4.1835222526986415
1972,2.518754538086832
1973,1.7288894085681037
1974,1.4550422936093492
1975,1.3568655386190054
1976,0.9374644273502114
1977,1.906901215189324
1978,2.456680250337596
1979,2.3791251348263724
1980,1.778993396679807
1981,0.9529156663651543
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.7400456232474266
1989,1.5823547733757282
1990,2.484404819791928
1991,2.3640763833390004
1992,1.7160962726495177
1993,0.1514064018035411
1994,0.6162445275777553
1995,0.4094507777781764
1996,0.1602110144823903
2534,0.0
2535,0.8132091888663195
2536,2.78749269980916
2537,4.46586573319059
2538,5.400151583572208
2539,4.557283775001333
2540,1.1410101205156422
2541,1.1591180462263289
2542,0.881504350086352
2543,1.0074559173515147
2544,0.9987076922799928
2545,1.0797782926321615
2546,0.907201526953078
2547,1.6393042517698615
2548,1.74180485646075
2549,1.517527022904187
2550,0.0
2551,0.2514643552624461
2552,0.3879083487330577
2553,0.0
2554,0.7482157806397947
2555,0.8093768010063743
2556,0.9132201259826712
2557,1.0485438702312464
2558,1.212140472247178
2559,1.5027867275488591
2560,0.7134281562845304
2561,1.631495058155805
2562,1.3331515645141296
2563,1.2212690081688993
2564,0.7861856176897262
2565,1.4014582920030232
2566,0.9381335433648376
2567,0.0
2568,0.0
2569,0.0
3105,0.6902770291942903
3106,3.2061556598459906
3107,4.444921647334502
3108,3.741447964075878
3109,1.1287371283464642
3110,0.8385548103975651
3111,1.5330684541157946
3112,1.19623293055616
3113,0.0
3114,0.2311653351931129
3115,0.0
3116,0.4330523980062433
3117,0.1901258141114695
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.9656879747661512
3123,1.361884730530455
3124,1.3982225311456389
3125,1.2647059098151805
3126,1.2472123602785197
3127,1.2423950250583176
3128,1.251241666754303
3129,1.2770593582454737
3130,1.1583869553433648
3131,0.0
3132,0.0
