Tid,Supply-demand relationship
1994,balance
1995,balance
2000,balance
2001,balance
2002,balance
2003,balance
2004,balance
2005,balance
2006,balance
2007,balance
2008,balance
2009,balance
2010,balance
2011,balance
2012,balance
2013,balance
2014,balance
2015,balance
2016,balance
2017,balance
2018,balance
2019,balance
2020,balance
2021,balance
2022,balance
2023,balance
2024,balance
2025,balance
2026,balance
2027,balance
2028,balance
2029,balance
2030,balance
2031,balance
2032,balance
2033,balance
2034,balance
2035,balance
2036,balance
2037,balance
2038,balance
2039,balance
2040,balance
2041,balance
2042,balance
2043,balance
2044,balance
2045,balance
2046,balance
2047,balance
2048,balance
2049,balance
2050,balance
2051,balance
2052,balance
2053,balance
2085,balance
2086,balance
2087,balance
2088,balance
2089,balance
2090,balance
2091,balance
2092,balance
2093,balance
2094,balance
2095,balance
2096,balance
2097,balance
2098,balance
2099,balance
2100,balance
2101,balance
2102,balance
2103,balance
2104,balance
2105,surplus
2106,balance
2107,balance
2108,deficit
2109,surplus
2110,surplus
2111,surplus
2112,surplus
2113,balance
2114,balance
2115,surplus
2116,balance
2117,balance
2118,balance
2119,balance
2120,balance
2121,balance
2128,balance
2129,balance
2130,balance
2131,balance
2132,balance
2133,balance
2134,balance
2135,balance
2136,balance
2137,balance
2138,balance
2139,balance
2140,balance
2141,balance
2142,balance
2143,balance
2144,balance
2145,balance
2146,balance
2147,balance
2148,surplus
2149,balance
2150,balance
2151,balance
2152,balance
2153,balance
2154,balance
2155,balance
2156,balance
2157,balance
2158,balance
2159,balance
2160,balance
2161,balance
2162,balance
2163,balance
2164,balance
2165,balance
2166,balance
2167,balance
2168,balance
2169,balance
2170,balance
2171,balance
2172,balance
2173,balance
2174,balance
2175,balance
2176,balance
2177,balance
2178,balance
2209,balance
2210,balance
2211,balance
2212,balance
2213,balance
2214,balance
2215,balance
2216,balance
2217,balance
2218,balance
2219,balance
2220,balance
2221,surplus
2222,balance
2223,balance
2224,balance
2225,balance
2226,balance
2227,balance
2228,balance
2229,balance
2230,balance
2231,balance
2232,surplus
2233,balance
2234,surplus
2235,deficit
2236,deficit
2237,deficit
2238,balance
2239,balance
2240,balance
2241,balance
2242,balance
2243,balance
2244,balance
2245,balance
2246,balance
2255,balance
2256,balance
2257,balance
2258,balance
2259,balance
2260,balance
2261,balance
2262,balance
2263,balance
2264,balance
2265,balance
2266,balance
2267,balance
2268,balance
2269,balance
2270,balance
2271,balance
2272,balance
2273,balance
2274,balance
2275,balance
2276,balance
2277,balance
2278,balance
2279,balance
2280,balance
2281,balance
2282,balance
2283,surplus
2284,balance
2285,balance
2286,balance
2287,balance
2288,balance
2289,balance
2290,balance
2291,balance
2292,balance
2293,balance
2294,balance
2295,balance
2296,balance
2297,balance
2298,balance
2299,balance
2300,balance
2301,balance
2302,balance
2303,balance
2333,balance
2334,balance
2335,balance
2336,balance
2337,balance
2338,balance
2339,balance
2340,balance
2341,balance
2342,balance
2343,balance
2344,balance
2345,balance
2346,balance
2347,balance
2348,balance
2349,balance
2350,balance
2351,balance
2352,balance
2353,balance
2354,balance
2355,balance
2356,surplus
2357,balance
2358,balance
2359,balance
2360,balance
2361,deficit
2362,deficit
2363,balance
2364,balance
2365,balance
2366,balance
2367,balance
2368,balance
2369,balance
2370,balance
2371,balance
2386,balance
2387,balance
2388,balance
2389,surplus
2390,surplus
2391,balance
2392,balance
2393,balance
2394,balance
2395,balance
2396,balance
2397,balance
2398,balance
2399,balance
2400,balance
2401,balance
2402,balance
2403,balance
2404,balance
2405,balance
2406,balance
2407,balance
2408,balance
2409,balance
2410,balance
2411,balance
2412,balance
2413,balance
2414,balance
2415,balance
2416,balance
2417,balance
2418,balance
2419,balance
2420,balance
2421,balance
2422,balance
2423,balance
2424,balance
2425,balance
2426,balance
2427,balance
2428,balance
2429,balance
2448,balance
2449,balance
2450,balance
2451,balance
2452,balance
2453,deficit
2454,deficit
2457,balance
2458,balance
2459,balance
2460,balance
2461,balance
2462,balance
2463,balance
2464,balance
2465,balance
2466,balance
2467,balance
2468,balance
2469,balance
2470,balance
2471,balance
2472,balance
2473,balance
2474,balance
2475,balance
2476,balance
2477,balance
2478,balance
2479,balance
2480,balance
2481,balance
2482,balance
2483,balance
2484,balance
2485,balance
2486,balance
2487,surplus
2488,balance
2489,balance
2490,balance
2491,balance
2492,balance
2493,balance
2494,balance
2495,balance
2496,balance
2497,balance
2498,balance
2499,balance
2511,balance
2512,balance
2513,balance
2514,surplus
2515,balance
2516,balance
2517,balance
2518,balance
2519,balance
2520,balance
2521,surplus
2522,balance
2523,balance
2524,balance
2525,balance
2526,balance
2527,balance
2528,balance
2529,balance
2530,balance
2531,surplus
2532,balance
2533,balance
2534,balance
2535,balance
2536,balance
2537,balance
2538,balance
2539,balance
2540,balance
2541,balance
2542,balance
2543,balance
2544,balance
2545,balance
2546,balance
2547,balance
2548,balance
2549,balance
2550,balance
2551,balance
2552,balance
2553,balance
2554,balance
2555,balance
2556,balance
2557,balance
2573,balance
2574,balance
2575,balance
2576,balance
2577,balance
2578,deficit
2579,deficit
2580,deficit
2581,balance
2582,balance
2583,balance
2584,balance
2585,balance
2586,balance
2587,balance
2588,balance
2589,balance
2590,balance
2591,balance
2592,balance
2593,balance
2594,balance
2595,balance
2596,balance
2597,balance
2598,surplus
2599,balance
2600,balance
2601,balance
2602,balance
2603,balance
2604,balance
2605,balance
2606,balance
2607,deficit
2608,deficit
2609,deficit
2610,balance
2611,balance
